KM Driven,Km/L,Range (Electric),Gear,Price,GPS,Trailer Hitch,4WD,Parkingsensor,Cruise Control,Antispin,ESP,El-SÃ¦der,Leather Interior,Glass Roof,Headup Display,Isofix,KlimaanlÃ¦g,KÃ¸recomputer,Regnsensor,Soltag,Sports Package,Seatwarmer,Xenon Lights,Non-Smoker,One-Owner,Service OK,Nysynet,Demo Car,Partly Leather Interior,CVR/Engros,Full Leather,Adaptive Cruise Control,Link,Year,Brand,Model,Horsepower,Segment,Fuel_Type_Benzin,Fuel_Type_Diesel,Fuel_Type_El,Fuel_Type_Hybrid
130000,29.0,437.0,Manuelt gear,117500,1,0,0,1,1,1,1,1,0,1,0,1,1,No,1,0,0,1,0,0,0,1,1,1,0,1,0,0,https://www.autouncle.dk/da/d/4822310-brugt-peugeot-2008-1-6-bluehdi-100-allure-sky,2018.0,Peugeot,2008,100.0,Economy,False,True,False,False
125000,29.0,437.0,Manuelt gear,124500,1,0,0,1,1,1,1,1,0,1,0,1,1,No,1,0,0,1,0,0,0,0,1,1,0,1,0,0,https://www.autouncle.dk/da/d/4822309-brugt-peugeot-2008-1-6-bluehdi-100-allure-sky,2018.0,Peugeot,2008,100.0,Economy,False,True,False,False
112000,20.0,437.0,Manuelt gear,159800,1,1,0,1,1,1,1,1,0,0,0,1,1,No,1,0,0,1,0,0,1,0,1,1,1,0,0,0,https://www.autouncle.dk/da/d/4822139-brugt-peugeot-3008-1-2-e-thp-130-active,2017.0,Peugeot,3008,130.0,Mid-Range,True,False,False,False
99000,22.0,437.0,Manuelt gear,116800,0,0,0,1,1,0,0,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4776070-brugt-peugeot-2008-vti-82-allure,2018.0,Peugeot,2008,82.0,Economy,True,False,False,False
45000,40.0,437.0,Automatgear,274900,1,1,1,1,0,1,1,1,0,0,0,1,1,No,1,0,0,0,1,0,0,0,1,0,1,1,0,1,https://www.autouncle.dk/da/d/4831066-brugt-peugeot-3008-1-6-hybrid4-gt-pack-eat8,2020.0,Peugeot,3008,300.0,Mid-Range,False,False,False,True
71000,29.0,437.0,Manuelt gear,139800,1,0,0,1,1,1,1,1,0,0,0,1,1,No,1,0,0,1,0,0,1,0,1,1,0,1,0,0,https://www.autouncle.dk/da/d/4617945-brugt-peugeot-2008-1-6-bluehdi-100-allure-sky,2018.0,Peugeot,2008,100.0,Economy,False,True,False,False
11302,45.0,437.0,Automatgear,274990,1,1,0,1,0,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,1,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4356699-brugt-peugeot-308-1-6-plugin-hybrid-first-selection-eat8-180hk-5d-8g-aut,2022.0,Peugeot,308,180.0,Mid-Range,False,False,False,True
85000,20.0,437.0,Manuelt gear,164900,1,0,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,0,1,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4518516-brugt-peugeot-3008-1-2-e-thp-130-active,2017.0,Peugeot,3008,130.0,Mid-Range,True,False,False,False
232000,33.0,437.0,Manuelt gear,59900,0,0,0,0,1,1,1,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4800107-brugt-peugeot-208-1-6-bluehdi-man,2017.0,Peugeot,208,100.0,Economy,False,True,False,False
261000,21.0,437.0,Manuelt gear,59900,0,1,0,1,1,0,0,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4800042-brugt-peugeot-3008-1-6-hdi-man,2014.0,Peugeot,3008,114.0,Economy,False,True,False,False
61000,26.0,437.0,Manuelt gear,75000,0,0,0,0,0,1,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4812478-brugt-peugeot-108-1-0-e-vti-69-allure,2017.0,Peugeot,108,69.0,Economy,True,False,False,False
146000,22.0,437.0,Automatgear,225000,1,0,0,1,0,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,0,0,1,0,0,1,0,1,https://www.autouncle.dk/da/d/4803348-brugt-peugeot-3008-2-0-bluehdi-180-gt-eat8,2018.0,Peugeot,3008,180.0,Mid-Range,False,True,False,False
175000,31.0,437.0,Manuelt gear,94900,1,1,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,0,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4775694-brugt-peugeot-308-1-6-bluehdi-120-active-sw,2016.0,Peugeot,308,120.0,Economy,False,True,False,False
193000,29.0,437.0,Manuelt gear,89900,0,1,0,1,1,0,1,0,0,1,0,1,1,No,1,0,0,1,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4800028-brugt-peugeot-2008-1-6-bluehdi-man,2017.0,Peugeot,2008,100.0,Economy,False,True,False,False
168000,26.0,437.0,Automatgear,149700,1,1,0,1,0,1,1,1,0,1,0,1,1,No,1,1,0,1,0,0,1,0,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4799963-brugt-peugeot-308-1-5-bluehdi-130-allure-sky-sw,2019.0,Peugeot,308,130.0,Economy,False,True,False,False
103000,33.0,437.0,Manuelt gear,99800,0,0,0,1,1,0,0,0,0,1,0,0,1,No,1,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4794639-brugt-peugeot-208-1-6-bluehdi-desire-sky-100hk-5d,2017.0,Peugeot,208,100.0,Economy,False,True,False,False
42000,17.0,437.0,Automatgear,234900,0,0,0,1,1,1,1,1,0,0,0,1,1,No,1,0,0,1,0,0,1,0,1,1,0,1,0,0,https://www.autouncle.dk/da/d/4793396-brugt-peugeot-3008-1-6-e-thp-165-gt-line-eat6,2017.0,Peugeot,3008,165.0,Mid-Range,True,False,False,False
77000,30.0,437.0,Manuelt gear,80000,0,0,0,0,0,1,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4790246-brugt-peugeot-108-1-0-e-vti-72-allure,2019.0,Peugeot,108,72.0,Economy,True,False,False,False
20000,25.0,437.0,Manuelt gear,99900,0,0,0,0,0,1,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4750845-brugt-peugeot-108-e-vti-72-active,2021.0,Peugeot,108,72.0,Economy,True,False,False,False
133000,31.0,437.0,Manuelt gear,129800,1,0,0,1,1,1,1,1,0,0,0,1,1,No,1,0,0,1,0,0,1,1,1,1,1,0,0,0,https://www.autouncle.dk/da/d/4789228-brugt-peugeot-308-1-5-bluehdi-130-style-sw,2019.0,Peugeot,308,130.0,Economy,False,True,False,False
49000,26.0,437.0,Automatgear,174800,0,1,0,1,1,0,0,0,0,1,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4781188-brugt-peugeot-208-1-2-puretech-allure-sky-eat8-100hk-5d-8g-aut,2020.0,Peugeot,208,100.0,Mid-Range,True,False,False,False
15000,110.0,437.0,Automatgear,295000,1,0,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,1,1,0,0,https://www.autouncle.dk/da/d/4778073-brugt-peugeot-308-1-6-hybrid-first-selection-eat8-5d,2022.0,Peugeot,308,180.0,Premium,False,False,False,True
78000,23.0,437.0,Manuelt gear,199800,1,1,0,1,1,0,1,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4777590-brugt-peugeot-3008-2-0-bluehdi-allure-150hk-5d-6g,2017.0,Peugeot,3008,150.0,Mid-Range,False,True,False,False
115000,28.0,437.0,Automatgear,214900,0,0,0,1,0,1,1,0,0,0,0,1,1,No,1,0,0,0,1,0,0,1,0,1,0,1,0,1,https://www.autouncle.dk/da/d/4735867-brugt-peugeot-508-15-bluehdi-130-limit-pack-sw-eat8,2020.0,Peugeot,508,130.0,Mid-Range,False,True,False,False
98000,31.0,437.0,Manuelt gear,134900,1,0,0,1,1,1,1,0,0,1,0,1,1,No,1,0,0,0,1,0,0,1,1,0,0,1,0,0,https://www.autouncle.dk/da/d/4721925-brugt-peugeot-308-1-6-bluehdi-120-allure-sw-5d,2017.0,Peugeot,308,120.0,Economy,False,True,False,False
110000,27.0,437.0,Manuelt gear,199800,1,1,0,1,1,1,1,1,0,0,0,1,1,No,1,0,0,1,0,0,1,1,1,1,1,0,0,0,https://www.autouncle.dk/da/d/4769109-brugt-peugeot-3008-1-5-bluehdi-130-allure-ltd,2020.0,Peugeot,3008,130.0,Mid-Range,False,True,False,False
87000,21.0,437.0,Manuelt gear,244900,0,0,0,1,1,0,1,0,0,0,0,1,1,No,1,0,0,1,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4684097-brugt-peugeot-5008-1-2-puretech-allure-130hk-5d-6g-a,2019.0,Peugeot,5008,130.0,Mid-Range,True,False,False,False
113000,21.0,437.0,Manuelt gear,94800,0,0,0,0,1,1,1,0,0,1,0,1,0,No,0,1,0,1,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4764863-brugt-peugeot-2008-1-2-e-thp-110-active-sky,2016.0,Peugeot,2008,110.0,Economy,True,False,False,False
38000,39.0,437.0,Automatgear,259900,1,1,0,1,1,0,1,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4455929-brugt-peugeot-3008-1-6-puretech-plugin-hybrid-first-selection-eat8-225hk-5d-8g-aut,2020.0,Peugeot,3008,225.0,Mid-Range,False,False,False,True
122000,31.0,437.0,Manuelt gear,128900,0,1,0,1,1,1,1,1,0,0,0,1,1,No,1,0,0,1,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4756558-brugt-peugeot-308-1-5-bluehdi-130-style-sw,2019.0,Peugeot,308,130.0,Economy,False,True,False,False
108000,31.0,437.0,Manuelt gear,158900,1,1,0,1,1,1,1,1,0,1,0,1,1,No,1,0,0,1,0,0,1,1,1,0,0,1,0,0,https://www.autouncle.dk/da/d/4756557-brugt-peugeot-308-1-5-bluehdi-130-infinity-sw,2020.0,Peugeot,308,130.0,Mid-Range,False,True,False,False
84000,41.0,437.0,Automatgear,229900,1,0,0,1,0,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,1,1,1,0,0,1,0,1,https://www.autouncle.dk/da/d/4753372-brugt-peugeot-3008-1-6-hybrid4-gt-line-eat8,2020.0,Peugeot,3008,300.0,Mid-Range,False,False,False,True
75000,30.0,437.0,Manuelt gear,88900,0,0,0,0,0,1,1,0,0,0,0,1,1,No,0,0,0,1,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4751983-brugt-peugeot-108-1-0-e-vti-72-infinity,2020.0,Peugeot,108,72.0,Economy,True,False,False,False
35000,25.0,437.0,Manuelt gear,97900,0,0,0,0,0,1,1,0,0,0,0,1,0,No,0,0,0,1,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4751982-brugt-peugeot-108-1-0-e-vti-72-active,2021.0,Peugeot,108,72.0,Economy,True,False,False,False
8000,24.0,437.0,Manuelt gear,182900,0,0,0,1,1,0,1,0,0,0,0,1,1,No,1,0,0,0,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4749230-brugt-peugeot-208-1-2-puretech-allure-100hk-5d-6g-a,2023.0,Peugeot,208,100.0,Mid-Range,True,False,False,False
2000,20.0,437.0,Automatgear,279800,1,0,0,1,1,0,1,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4692187-ny-peugeot-2008-1-2-puretech-first-selection-eat8-130hk-5d-8g-aut,2023.0,Peugeot,2008,130.0,Mid-Range,True,False,False,False
99000,20.0,437.0,Manuelt gear,169400,0,0,0,1,1,1,0,0,0,0,0,1,1,No,1,0,0,1,0,0,0,0,1,0,0,1,0,0,https://www.autouncle.dk/da/d/4733299-brugt-peugeot-3008-1-2-e-thp-allure-130hk-5d-6g-a,2018.0,Peugeot,3008,130.0,Mid-Range,True,False,False,False
94000,28.0,437.0,Automatgear,274800,1,1,0,1,1,1,1,1,0,0,0,1,1,No,1,0,0,1,0,0,1,0,1,1,0,1,0,0,https://www.autouncle.dk/da/d/4422252-brugt-peugeot-5008-1-5-bluehdi-130-gt-line-eat8-7prs,2019.0,Peugeot,5008,130.0,Mid-Range,False,True,False,False
82000,27.0,437.0,Manuelt gear,149800,1,1,0,1,1,1,1,1,0,1,0,1,1,No,1,0,0,0,0,0,1,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4381655-brugt-peugeot-508-1-6-bluehdi-120-desire-sw,2017.0,Peugeot,508,120.0,Economy,False,True,False,False
102000,23.0,437.0,Manuelt gear,199900,1,0,0,1,1,1,1,1,0,0,0,1,1,No,0,0,0,1,0,0,0,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4619351-brugt-peugeot-3008-2-0-bluehdi-150-allure,2018.0,Peugeot,3008,150.0,Mid-Range,False,True,False,False
58000,31.0,437.0,Manuelt gear,164900,1,0,0,1,1,0,0,0,0,0,0,1,1,No,0,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4721926-brugt-peugeot-308-1-5-bluehdi-130-allure-5d,2019.0,Peugeot,308,130.0,Mid-Range,False,True,False,False
97000,27.0,437.0,Manuelt gear,189900,1,1,0,1,1,1,1,0,0,0,0,0,1,No,1,0,0,1,0,0,0,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4721924-brugt-peugeot-508-1-5-bluehdi-130-allure-5d,2018.0,Peugeot,508,130.0,Mid-Range,False,True,False,False
26300,23.0,437.0,Manuelt gear,149900,0,0,0,1,1,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4448695-brugt-peugeot-208-1-2-puretech-active-pack-75hk-5d,2022.0,Peugeot,208,75.0,Economy,True,False,False,False
6000,24.0,437.0,Manuelt gear,179900,0,0,0,1,1,0,1,0,0,0,0,1,1,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4684117-brugt-peugeot-208-1-2-puretech-allure-100hk-5d-6g-a,2023.0,Peugeot,208,100.0,Mid-Range,True,False,False,False
103000,28.0,437.0,Manuelt gear,199800,1,0,0,1,1,1,1,1,0,0,0,1,1,No,1,0,0,1,0,0,0,1,1,1,1,0,0,0,https://www.autouncle.dk/da/d/4545603-brugt-peugeot-3008-1-5-bluehdi-130-allure,2019.0,Peugeot,3008,130.0,Mid-Range,False,True,False,False
12000,23.0,437.0,Manuelt gear,159990,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4710435-brugt-peugeot-208-1-2-puretech-active-pack-75hk-5d,2023.0,Peugeot,208,75.0,Mid-Range,True,False,False,False
99000,23.0,437.0,Automatgear,119900,0,1,0,0,1,1,1,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4580394-brugt-peugeot-2008-1-2-e-vti-82-active-esg,2017.0,Peugeot,2008,82.0,Economy,True,False,False,False
8700,24.0,437.0,Manuelt gear,179800,0,0,0,1,0,0,0,0,1,0,0,1,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4685434-brugt-peugeot-208-1-2-puretech-allure-100hk-5d-6g,2023.0,Peugeot,208,100.0,Mid-Range,True,False,False,False
4000,20.0,437.0,Automatgear,289800,1,0,0,1,1,0,1,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4692186-brugt-peugeot-2008-1-2-puretech-first-selection-eat8-130hk-5d-8g-aut,2023.0,Peugeot,2008,130.0,Premium,True,False,False,False
33000,30.0,437.0,Manuelt gear,99900,0,0,0,0,1,1,1,0,0,0,0,1,1,No,0,0,0,1,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4668294-brugt-peugeot-108-1-0-e-vti-72-infinity,2020.0,Peugeot,108,72.0,Economy,True,False,False,False
119000,28.0,437.0,Automatgear,207800,1,0,0,1,1,1,1,1,0,0,0,1,1,No,1,0,0,1,0,0,1,0,1,1,1,1,0,0,https://www.autouncle.dk/da/d/4657905-brugt-peugeot-3008-1-5-bluehdi-130-allure-eat8,2018.0,Peugeot,3008,130.0,Mid-Range,False,True,False,False
24000,23.0,437.0,Manuelt gear,169800,0,0,0,1,1,0,1,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,1,0,0,1,0,0,https://www.autouncle.dk/da/d/4243855-brugt-peugeot-208-1-2-puretech-allure-grand-100hk-5d-6g,2021.0,Peugeot,208,100.0,Mid-Range,True,False,False,False
15000,24.0,437.0,Manuelt gear,178990,1,1,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,0,0,1,0,0,1,0,0,https://www.autouncle.dk/da/d/4261046-brugt-peugeot-208-1-2-puretech-selection-sport-100hk-5d-6g,2022.0,Peugeot,208,100.0,Mid-Range,True,False,False,False
220000,31.0,437.0,Manuelt gear,69900,1,1,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4833210-brugt-peugeot-308-1-6-blue-e-hdi-man,2014.0,Peugeot,308,120.0,Economy,False,True,False,False
145400,22.0,437.0,Manuelt gear,54990,1,1,0,0,1,1,1,0,0,0,0,1,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4832472-brugt-peugeot-208-1-2-vti-active-navi-82hk-5d,2014.0,Peugeot,208,82.0,Economy,True,False,False,False
20000,26.0,437.0,Manuelt gear,74900,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4829468-brugt-peugeot-108-1-0-e-vti-more-69hk-5d-a,2016.0,Peugeot,108,69.0,Economy,True,False,False,False
59000,23.0,437.0,Manuelt gear,124900,0,0,0,1,1,0,1,0,0,1,0,0,1,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4824150-brugt-peugeot-2008-1-2-e-thp-edition-plus-110hk-5d-a,2018.0,Peugeot,2008,110.0,Economy,True,False,False,False
58000,26.0,437.0,Manuelt gear,74990,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4822669-brugt-peugeot-108-1-0-e-vti-active-69hk-5d,2017.0,Peugeot,108,69.0,Economy,True,False,False,False
255000,25.0,437.0,Manuelt gear,49700,0,0,0,0,1,1,1,0,0,0,0,1,1,No,0,0,0,1,0,0,0,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4820310-brugt-peugeot-2008-1-4-hdi-active-68hk,2014.0,Peugeot,2008,68.0,Economy,False,True,False,False
38000,30.0,437.0,Manuelt gear,89990,0,0,0,0,0,1,0,0,0,0,0,0,0,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4787905-brugt-peugeot-108-1-0-e-vti-allure-72hk-5d-a,2019.0,Peugeot,108,72.0,Economy,True,False,False,False
46000,22.0,437.0,Manuelt gear,84900,0,0,0,0,0,0,1,0,0,0,0,1,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4751376-brugt-peugeot-108-1-0-e-vti-allure-72hk-5d,2019.0,Peugeot,108,72.0,Economy,True,False,False,False
110000,22.0,437.0,Automatgear,49995,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4748942-brugt-peugeot-107-1-0-comfort-plus-2-tronic-68hk-5d-aut-a,2012.0,Peugeot,107,68.0,Economy,True,False,False,False
7000,24.0,437.0,Manuelt gear,184900,0,0,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4735800-brugt-peugeot-208-1-2-puretech-allure-100hk-5d-6g-a,2023.0,Peugeot,208,100.0,Mid-Range,True,False,False,False
8551,24.0,437.0,Manuelt gear,179990,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4729839-brugt-peugeot-208-1-2-puretech-allure-100hk-5d-6g-a,2023.0,Peugeot,208,100.0,Mid-Range,True,False,False,False
5000,24.0,437.0,Manuelt gear,179990,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4721678-brugt-peugeot-208-1-2-puretech-allure-100hk-5d-6g-a,2023.0,Peugeot,208,100.0,Mid-Range,True,False,False,False
5500,24.0,437.0,Manuelt gear,179990,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4721668-brugt-peugeot-208-1-2-puretech-allure-100hk-5d-6g-a,2023.0,Peugeot,208,100.0,Mid-Range,True,False,False,False
6000,24.0,437.0,Manuelt gear,179990,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4721667-brugt-peugeot-208-1-2-puretech-allure-100hk-5d-6g-a,2023.0,Peugeot,208,100.0,Mid-Range,True,False,False,False
285000,26.0,437.0,Manuelt gear,39900,0,0,0,0,0,1,1,1,0,0,0,1,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4632723-brugt-peugeot-208-1-6-e-hdi-92-active,2013.0,Peugeot,208,92.0,Economy,False,True,False,False
154000,32.0,437.0,Manuelt gear,109700,1,1,0,1,1,1,1,0,0,1,0,1,1,No,0,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4595044-brugt-peugeot-308-1-6-bluehdi-120-allure-sky,2018.0,Peugeot,308,120.0,Economy,False,True,False,False
170000,22.0,437.0,Manuelt gear,49700,0,0,0,0,1,1,1,0,0,0,0,1,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4831872-brugt-peugeot-208-1-2-vti-82-plus,2015.0,Peugeot,208,82.0,Economy,True,False,False,False
144000,26.0,437.0,Manuelt gear,44700,0,0,0,0,0,1,1,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4831864-brugt-peugeot-108-1-2-vti-82-active,2014.0,Peugeot,108,82.0,Economy,True,False,False,False
171000,26.0,437.0,Automatgear,75700,0,1,0,0,1,1,1,0,0,1,0,1,1,No,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4830317-brugt-peugeot-2008-1-6-e-hdi-92-active-esg,2013.0,Peugeot,2008,92.0,Economy,False,True,False,False
191000,22.0,437.0,Manuelt gear,27700,0,0,0,0,0,1,1,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4824778-brugt-peugeot-107-1-0-comfort,2008.0,Peugeot,107,68.0,Economy,True,False,False,False
83000,22.0,437.0,Manuelt gear,39700,0,0,0,0,0,1,1,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4804905-brugt-peugeot-107-1-0-active,2011.0,Peugeot,107,68.0,Economy,True,False,False,False
149000,31.0,437.0,Manuelt gear,124700,1,1,0,1,1,1,1,0,0,1,0,1,1,No,0,0,0,0,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4821800-brugt-peugeot-308-1-5-bluehdi-130-allure-sky-sw,2018.0,Peugeot,308,130.0,Economy,False,True,False,False
114000,22.0,437.0,Manuelt gear,54700,0,0,0,0,1,1,1,0,0,0,0,1,1,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4821798-brugt-peugeot-208-1-2-vti-active,2012.0,Peugeot,208,82.0,Economy,True,False,False,False
149000,22.0,437.0,Manuelt gear,119700,1,1,0,1,1,1,1,0,0,1,0,1,1,No,0,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4818848-brugt-peugeot-308-1-2-e-thp-130-allure-sky-sw,2018.0,Peugeot,308,130.0,Economy,True,False,False,False
54000,33.0,437.0,Manuelt gear,104700,0,0,0,0,1,1,1,0,0,1,0,1,1,No,0,0,0,0,0,0,1,1,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4769732-brugt-peugeot-208-1-6-bluehdi-100-allure-sky,2018.0,Peugeot,208,100.0,Economy,False,True,False,False
45000,30.0,437.0,Manuelt gear,89900,0,0,0,0,0,0,0,1,0,0,0,1,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4800575-brugt-peugeot-108-1-0-e-vti-72-active,2020.0,Peugeot,108,72.0,Economy,True,False,False,False
186000,19.0,437.0,Automatgear,144700,1,0,0,1,1,1,1,0,0,0,0,1,1,No,0,0,0,0,0,0,1,0,1,1,0,1,0,0,https://www.autouncle.dk/da/d/4806894-brugt-peugeot-3008-1-6-e-thp-165-allure-eat6,2017.0,Peugeot,3008,165.0,Economy,True,False,False,False
223000,20.0,437.0,Manuelt gear,62700,0,1,0,0,1,1,1,0,0,1,0,1,0,No,0,0,0,0,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4804911-brugt-peugeot-2008-1-2-vti-82-active-sky,2016.0,Peugeot,2008,82.0,Economy,True,False,False,False
164000,26.0,437.0,Manuelt gear,54700,0,0,0,0,0,1,1,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4803326-brugt-peugeot-108-1-0-e-vti-69-more,2017.0,Peugeot,108,69.0,Economy,True,False,False,False
172000,22.0,437.0,Manuelt gear,54700,0,0,0,0,1,1,1,0,0,1,0,1,1,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4799996-brugt-peugeot-208-1-2-vti-allure-sky,2013.0,Peugeot,208,82.0,Economy,True,False,False,False
161000,23.0,437.0,Manuelt gear,19700,0,1,0,0,0,1,1,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4799925-brugt-peugeot-206-1-4-hdi-performance,2007.0,Peugeot,206,70.0,Economy,False,True,False,False
140000,33.0,437.0,Manuelt gear,83700,0,0,0,1,1,1,1,0,0,1,0,1,1,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4796415-brugt-peugeot-208-1-6-bluehdi-100-selection-sky,2018.0,Peugeot,208,100.0,Economy,False,True,False,False
313000,21.0,437.0,Manuelt gear,29700,0,1,0,0,1,1,1,0,0,1,0,1,1,No,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4790082-brugt-peugeot-308-1-6-e-hdi-112-sportium-sw,2011.0,Peugeot,308,112.0,Economy,False,True,False,False
