Brand,Model,KM Driven,Km/L,Gear,Price,GPS,Trailer Hitch,4WD,Parkingsensor,Cruise Control,Antispin,ESP,El-Sæder,Leather Interior,Glass Roof,Headup Display,Isofix,Klimaanlæg,Regnsensor,Soltag,Sports Package,Seatwarmer,Xenon Lights,Non-Smoker,One-Owner,Service OK,Nysynet,Demo Car,Partly Leather Interior,CVR/Engros,Full Leather,Adaptive Cruise Control,Link,Year,Fuel_Type,Horsepower
Renault,Captur,166000.0,26.0,Automatgear,109700.0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4693654-brugt-renault-captur-1-5-dci-90-intens-edc,2020,Diesel,90.0
Renault,Clio,237000.0,25.0,Manuelt gear,31700.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4805004-brugt-renault-clio-iii-1-5-dci-75-expression-sport-tourer,2020,Diesel,75.0
Renault,Grand,215000.0,21.0,Automatgear,59700.0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4793102-brugt-renault-grand-scenic-iii-1-5-dci-110-expression-aut-7prs,2020,Diesel,110.0
Renault,Mégane,123000.0,30.0,Manuelt gear,104700.0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4609144-brugt-renault-megane-iv-1-5-dci-110-zen,2020,Diesel,110.0
Renault,Twingo,118000.0,24.0,Manuelt gear,49700.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4554219-brugt-renault-twingo-1-0-sce-70-expression,2020,Benzin,70.0
Renault,Mégane,160000.0,29.0,Manuelt gear,99700.0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4833451-brugt-renault-megane-iv-1-5-dci-110-zen-sport-tourer,2020,Diesel,110.0
Renault,Mégane,153000.0,27.0,Automatgear,129900.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4699939-brugt-renault-megane-iv-1-5-dci-110-zen-sport-tourer-edc,2020,Diesel,110.0
Renault,Kadjar,153000.0,26.0,Manuelt gear,124900.0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4699974-brugt-renault-kadjar-1-5-dci-110-zen,2020,Diesel,110.0
Renault,Kadjar,120800.0,18.0,Manuelt gear,134900.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4783643-brugt-renault-kadjar-1-2-tce-130-life,2020,Benzin,130.0
Renault,Grand,176900.0,23.0,Automatgear,174900.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4699831-brugt-renault-grand-scenic-iv-1-7-dci-120-bose-edition-edc-7prs,2020,Diesel,120.0
Renault,Mégane,133500.0,14.0,Manuelt gear,64900.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4745243-brugt-renault-megane-iii-1-6-110-expression-sport-tourer,2020,Benzin,110.0
Renault,Grand,179000.0,25.0,Automatgear,149900.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4699823-brugt-renault-grand-scenic-iv-1-5-dci-110-zen-edc-7prs,2020,Diesel,110.0
Renault,Grand,156200.0,25.0,Automatgear,159900.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4699940-brugt-renault-grand-scenic-iv-1-5-dci-110-zen-edc-7prs,2020,Diesel,110.0
Renault,Clio,36200.0,28.0,Automatgear,179900.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4810712-brugt-renault-clio-v-1-6-e-tech-intens,2020,Hybrid,140.0
Renault,Clio,90200.0,22.0,Manuelt gear,99800.0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4413254-brugt-renault-clio-iv-0-9-tce-90-zen-sport-tourer,2020,Benzin,90.0
Renault,Captur,106600.0,20.0,Manuelt gear,114900.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4763335-brugt-renault-captur-0-9-tce-90-zen,2020,Benzin,90.0
Renault,Captur,123900.0,26.0,Automatgear,99900.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4699885-brugt-renault-captur-1-5-dci-90-expression-edc,2020,Diesel,90.0
Renault,Clio,82000.0,24.0,Manuelt gear,94900.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4699982-brugt-renault-clio-iv-0-9-tce-90-zen,2020,Benzin,90.0
Renault,Scénic,194800.0,26.0,Manuelt gear,129900.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4699631-brugt-renault-scenic-iv-1-5-dci-110-zen,2020,Diesel,110.0
Renault,Clio,145900.0,22.0,Manuelt gear,69900.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4767373-brugt-renault-clio-iv-0-9-tce-90-expression-sport-tourer,2020,Benzin,90.0
Renault,Clio,142000.0,31.0,Manuelt gear,89900.0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4340787-brugt-renault-clio-iv-1-5-dci-90-zen-sport-tourer,2020,Diesel,90.0
Renault,Clio,101000.0,28.0,Manuelt gear,94900.0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4075148-brugt-renault-clio-iv-1-5-dci-90-zen,2020,Diesel,90.0
Renault,Clio,43700.0,29.0,Manuelt gear,159900.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4789564-brugt-renault-clio-v-1-5-dci-85-zen,2020,Diesel,85.0
Renault,Captur,59400.0,22.0,Manuelt gear,169900.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4789563-brugt-renault-captur-1-0-tce-100-zen,2020,Benzin,100.0
Renault,Clio,139800.0,21.0,Manuelt gear,84900.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4775243-brugt-renault-clio-iv-0-9-tce-90-expression-sport-tourer,2020,Benzin,90.0
Renault,Clio,70900.0,31.0,Manuelt gear,149900.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4771033-brugt-renault-clio-v-1-5-dci-115-intens,2020,Diesel,115.0
Renault,Kadjar,133200.0,26.0,Manuelt gear,134900.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4767372-brugt-renault-kadjar-1-5-dci-110-zen,2020,Diesel,110.0
Renault,Captur,54900.0,27.0,Automatgear,209900.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4699865-brugt-renault-captur-1-5-dci-115-intens-edc,2020,Diesel,115.0
Renault,Captur,160800.0,26.0,Automatgear,104900.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4701676-brugt-renault-captur-1-5-dci-90-zen-edc,2020,Diesel,90.0
Renault,Captur,70700.0,36.0,Automatgear,189800.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4754846-brugt-renault-captur-1-6-e-tech-intens,2020,Hybrid,160.0
Renault,Clio,59700.0,22.0,Manuelt gear,124900.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4700183-brugt-renault-clio-iv-0-9-tce-75-zen-sport-tourer,2020,Benzin,75.0
Renault,Grand,194000.0,25.0,Manuelt gear,139900.0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4033654-brugt-renault-grand-scenic-iv-1-5-dci-110-zen,2020,Diesel,110.0
Renault,Clio,61400.0,22.0,Manuelt gear,124900.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4555289-brugt-renault-clio-iv-0-9-tce-90-zen-sport-tourer,2020,Benzin,90.0
Renault,Captur,31200.0,42.0,Automatgear,209900.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4699891-brugt-renault-captur-1-6-e-tech-intens,2020,Hybrid,160.0
Renault,Mégane,36950.0,34.0,Automatgear,209800.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4709353-brugt-renault-megane-iv-1-6-e-tech-r-s-line-sport-tourer,2020,Hybrid,160.0
Renault,Mégane,66000.0,34.0,Automatgear,194900.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4699779-brugt-renault-megane-iv-1-6-e-tech-r-s-line-sport-tourer,2020,Hybrid,160.0
Renault,Kadjar,136000.0,26.0,Manuelt gear,134900.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4700180-brugt-renault-kadjar-1-5-dci-110-zen,2020,Diesel,110.0
Renault,Kadjar,136100.0,26.0,Automatgear,144900.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4700085-brugt-renault-kadjar-1-5-dci-110-zen-edc,2020,Diesel,110.0
Renault,Clio,179000.0,29.0,Manuelt gear,64900.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4700083-brugt-renault-clio-iv-1-5-dci-90-expression,2020,Diesel,90.0
Renault,Clio,69100.0,22.0,Manuelt gear,109900.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4700079-brugt-renault-clio-iv-0-9-tce-90-zen-sport-tourer,2020,Benzin,90.0
Renault,Kadjar,152800.0,26.0,Manuelt gear,134900.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4699824-brugt-renault-kadjar-1-5-dci-110-zen,2020,Diesel,110.0
Renault,Kadjar,33000.0,26.0,Automatgear,209900.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4699781-brugt-renault-kadjar-1-5-dci-115-zen-edc,2020,Diesel,115.0
Renault,Mégane,74600.0,18.0,Automatgear,169900.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,https://www.autouncle.dk/da/d/3860728-brugt-renault-megane-iv-1-2-tce-130-zen-sport-tourer-edc,2020,Benzin,130.0
Renault,Kadjar,109700.0,18.0,Manuelt gear,139900.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4829564-brugt-renault-kadjar-1-2-tce-130-zen,2020,Benzin,130.0
Renault,Clio,73500.0,26.0,Manuelt gear,144900.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4828513-brugt-renault-clio-v-1-0-tce-100-r-s-line,2020,Benzin,100.0
Renault,Captur,84200.0,40.0,Automatgear,179900.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4824554-brugt-renault-captur-1-6-e-tech-intens,2020,Hybrid,160.0
Renault,Clio,141500.0,31.0,Manuelt gear,89800.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4824546-brugt-renault-clio-iv-1-5-dci-90-zen,2020,Diesel,90.0
Renault,Captur,46122.0,22.0,Manuelt gear,184400.0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4831954-brugt-renault-captur-1-0-tce-100-intens,2020,Benzin,100.0
Renault,Mégane,126000.0,18.0,Manuelt gear,109999.0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4797064-brugt-renault-megane-iv-1-2-tce-100-zen-sport-tourer,2020,Benzin,100.0
Renault,Grand,174000.0,25.0,Manuelt gear,129899.0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4797060-brugt-renault-grand-scenic-iv-1-5-dci-110-zen-7prs,2020,Diesel,110.0
Renault,Mégane,314000.0,29.0,Manuelt gear,32900.0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4677257-brugt-renault-megane-1-5-dci-fap-dynamique-110hk-3d-6g,2020,Diesel,110.0
Renault,Clio,204000.0,28.0,Manuelt gear,49900.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4125227-brugt-renault-clio-iv-1-5-dci-expression-75hk-5d,2020,Diesel,75.0
Renault,Captur,122000.0,28.0,Manuelt gear,80900.0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4559887-brugt-renault-captur-1-5-dci-fap-dynamique-energy-90hk-5d,2020,Diesel,90.0
Renault,Mégane,174000.0,29.0,Manuelt gear,64900.0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4775211-brugt-renault-megane-sport-tourer-1-5-dci-fap-expression-esm-110hk-stc-6g,2020,Diesel,110.0
Renault,Mégane,142000.0,19.0,Manuelt gear,64900.0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4769759-brugt-renault-megane-sport-tourer-1-2-tce-expression-115hk-stc-6g,2020,Benzin,115.0
Renault,Mégane,242000.0,23.0,Automatgear,44900.0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4748070-brugt-renault-megane-1-5-eco-dci-fap-expression-110hk-5d-6g-aut,2020,Diesel,110.0
Renault,Captur,51000.0,20.0,Manuelt gear,122900.0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4521220-brugt-renault-captur-0-9-energy-tce-intens-90hk-5d,2020,Benzin,90.0
Renault,Clio,257000.0,28.0,Manuelt gear,47900.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4565402-brugt-renault-clio-iv,2020,Diesel,75.0
Renault,Kadjar,68000.0,18.0,Manuelt gear,169900.0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4829030-brugt-renault-kadjar-1-3-tce-gpf-bose-140hk-5d-6g,2020,Benzin,140.0
Renault,Captur,35000.0,20.0,Manuelt gear,174900.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/3004577-brugt-renault-captur-1-0-tce-zen-100hk-5d-1-0-tce-zen-100hk-5d,2020,Benzin,100.0
Renault,Captur,174000.0,20.0,Manuelt gear,74800.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4832700-brugt-renault-captur-0-9-tce-90-expression,2020,Benzin,90.0
Renault,Clio,43000.0,24.0,Manuelt gear,99000.0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4821917-brugt-renault-clio-iv-0-9-energy-tce-zen-90hk-5d,2020,Benzin,90.0
Renault,Clio,29000.0,23.0,Manuelt gear,144900.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4831077-brugt-renault-clio-v-1-0-tce-90-zen,2020,Benzin,90.0
Renault,Talisman,158000.0,28.0,Manuelt gear,128000.0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4811417-brugt-renault-talisman-1-5-dci-110,2016,Diesel,110.0
Renault,Captur,27000.0,22.0,Manuelt gear,189900.0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,https://www.autouncle.dk/da/d/4829219-brugt-renault-captur-1-0-tce-100-intens,2020,Benzin,100.0
Renault,Grand,155000.0,25.0,Manuelt gear,149800.0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4550894-brugt-renault-grand-scenic-iv-1-5-dci-110-zen-7prs,2020,Diesel,110.0
Renault,Grand,146000.0,24.0,Manuelt gear,99800.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4490056-brugt-renault-grand-scenic-iii-1-5-dci-110-dynamique-7prs,2020,Diesel,110.0
Renault,Mégane,150000.0,29.0,Manuelt gear,114800.0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4487409-brugt-renault-megane-iv-1-5-dci-110-zen-sport-tourer,2020,Diesel,110.0
Renault,Grand,159000.0,23.0,Automatgear,184800.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4605605-brugt-renault-grand-scenic-iv-1-7-dci-120-zen-edc-7prs,2020,Diesel,120.0
Renault,Grand,132000.0,25.0,Automatgear,179800.0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4620940-brugt-renault-grand-scenic-iv-1-5-dci-110-zen-edc-7prs,2020,Diesel,110.0
Renault,Mégane,63000.0,38.0,Automatgear,204700.0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,https://www.autouncle.dk/da/d/4526862-brugt-renault-megane-iv-1-6-160-hk-techno,2021,Hybrid,160.0
Renault,Clio,167000.0,31.0,Manuelt gear,75000.0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4805114-brugt-renault-clio-iv-1-5-90-hk-limited,2017,Diesel,90.0
Renault,Kadjar,81000.0,19.0,Automatgear,189900.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4689706-brugt-renault-kadjar-1-3-tce-gpf-zen-edc-140hk-5d-7g-aut-a-bliv-ringet-opskriv-til-os,2020,Benzin,140.0
Renault,Kadjar,81000.0,26.0,Manuelt gear,154900.0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4432019-brugt-renault-kadjar-1-5-dci-110-zen,2020,Diesel,110.0
Renault,Mégane,140392.0,25.0,Manuelt gear,159900.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4632765-brugt-renault-megane-iv,2020,Diesel,130.0
Renault,Captur,75000.0,18.0,Automatgear,149900.0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4820308-brugt-renault-captur-1-2-tce-120-zen-edc,2020,Benzin,120.0
Renault,Kadjar,136000.0,26.0,Automatgear,149900.0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4456778-brugt-renault-kadjar-1-5-dci-110-life-edc,2020,Diesel,110.0
Renault,Twingo,101000.0,24.0,Manuelt gear,49900.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4819429-brugt-renault-twingo-1-0-sce-70-authentique,2020,Benzin,70.0
Renault,Mégane,200000.0,29.0,Manuelt gear,80000.0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4771946-brugt-renault-megane-iv-1-5-dci-esm-110-sport-tourer,2017,Diesel,110.0
Renault,Clio,31000.0,22.0,Manuelt gear,119900.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4817226-brugt-renault-clio-iv-0-9-tce-90-zen,2020,Benzin,90.0
Renault,Clio,209000.0,28.0,Manuelt gear,59800.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4816162-brugt-renault-clio-iv-1-5-dci-75-expression,2020,Diesel,75.0
Renault,Talisman,136000.0,24.0,Automatgear,159700.0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4579979-brugt-renault-talisman-1-6-dci-130-zen-edc,2020,Diesel,130.0
Renault,Grand,104000.0,25.0,Automatgear,184900.0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4578739-brugt-renault-grand-scenic-iv-1-5-energy-dci-zen-edc-110hk-7g-aut,2020,Diesel,110.0
Renault,Captur,18000.0,20.0,Automatgear,209900.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4804488-brugt-renault-captur-1-3-tce-gpf-zen-edc-130hk-5d-7g-aut-a,2020,Benzin,130.0
Renault,Clio,55000.0,26.0,Manuelt gear,142900.0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4804486-brugt-renault-clio-v-1-0-tce-zen-100hk-5d,2020,Benzin,100.0
Renault,Clio,243000.0,29.0,Manuelt gear,47500.0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4803941-brugt-renault-clio-iv,2020,Diesel,90.0
Renault,Clio,130000.0,31.0,Manuelt gear,89900.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4713732-brugt-renault-clio-iv-sport-tourer-1-5-energy-dci-zen-90hk-stc,2020,Diesel,90.0
Renault,Captur,78000.0,27.0,Manuelt gear,124700.0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4710493-brugt-renault-captur-1-5-dci-90-intens,2020,Diesel,90.0
Renault,Clio,38000.0,19.0,Manuelt gear,134900.0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4800500-brugt-renault-clio-v-1-0-tce-zen-90hk-5d,2020,Benzin,90.0
Renault,Clio,59000.0,21.0,Automatgear,179700.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,https://www.autouncle.dk/da/d/4800341-brugt-renault-clio-v-1-3-tce-130-intens-edc,2020,Benzin,130.0
Renault,Mégane,115263.0,28.0,Automatgear,155000.0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,https://www.autouncle.dk/da/d/4797371-brugt-renault-megane-iv-1-5-dci-115-sport-tourer-edc,2019,Diesel,115.0
Renault,Captur,108500.0,20.0,Manuelt gear,94900.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4795995-brugt-renault-captur-0-9-energy-tce-expression-90hk-5d-a,2020,Benzin,90.0
Renault,Clio,170000.0,25.0,Manuelt gear,39000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4780839-brugt-renault-clio-iii-sport-tourer-1-5-dci-75,2012,Diesel,75.0
Renault,Clio,187007.0,22.0,Manuelt gear,69995.0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4763896-brugt-renault-clio-iv-tce-90-sport-tourer,2017,Benzin,90.0
Renault,Captur,132300.0,28.0,Manuelt gear,104999.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,https://www.autouncle.dk/da/d/4788326-brugt-renault-captur-dci-90,2017,Diesel,90.0
